Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,700.0,22 Seats available,4.5,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:20,08h 20m,599.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,850.0,18 Seats available,4.7,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,599.0,38 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 712,Super Fast Non AC Seater (2+3),16:45,22:30,05h 45m,285.0,49 Seats available,3.4,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),17:00,23:00,06h 00m,285.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 370,AC MULTI AXLE,18:00,22:20,04h 20m,494.0,23 Seats available,3.1,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),18:51,00:50,05h 59m,356.0,11 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),19:10,01:20,06h 10m,419.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 553,Super Deluxe Non AC Seater Air Bus (2+2),19:50,01:25,05h 35m,419.0,12 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),21:50,04:24,06h 34m,419.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),22:30,05:50,07h 20m,319.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),22:30,04:25,05h 55m,473.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),23:36,05:36,06h 00m,419.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05h 40m,549.0,12 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07h 00m,700.0,18 Seats available,3.9,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:45,06h 15m,550.0,30 Seats available,3.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
SKS Tours & Travels,A/C Sleeper (2+1),23:50,05:40,05h 50m,849.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
NS Transports,Non A/C Seater / Sleeper (2+1),00:10,06:10,06h 00m,700.0,13 Seats available,4.2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),20:00,04:00,08h 00m,426.0,36 Seats available,2.6,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:35,03:35,07h 00m,586.0,15 Seats available,3.2,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),21:57,05:21,07h 24m,548.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 197,Super Deluxe Non AC Seater Air Bus (2+2),22:35,06:30,07h 55m,589.0,34 Seats available,2.0,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),23:29,06:38,07h 09m,548.0,20 Seats available,3.4,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:51,06:41,06h 50m,548.0,14 Seats available,4.2,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:01,21:00,05h 59m,799.0,30 Seats available,4.5,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
DLT BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,899.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,700.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,700.0,9 Seats available,4.5,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:02,21:00,05h 58m,799.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
P K Travels,A/C Sleeper (2+1),23:35,06:30,06h 55m,900.0,14 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,799.0,26 Seats available,4.3,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07h 17m,850.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,600.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
DLT BUS,A/C Sleeper (2+1),23:59,06:30,06h 31m,899.0,19 Seats available,4.7,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 689,Super Fast Non AC Seater (2+3),16:15,19:50,03h 35m,181.0,49 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,16:30,19:50,03h 20m,253.0,18 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,20:20,03h 20m,181.0,50 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2716,Super Fast Non AC Seater (2+3),17:15,20:45,03h 30m,181.0,50 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,20:45,03h 20m,181.0,42 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,21:00,03h 30m,253.0,17 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),17:42,20:40,02h 58m,216.0,37 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),18:00,20:50,02h 50m,216.0,33 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,21:35,03h 05m,253.0,22 Seats available,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,21:35,02h 35m,216.0,29 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,22:05,02h 35m,253.0,28 Seats available,1.6,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),19:55,22:50,02h 55m,216.0,33 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1956,Super Fast Non AC Seater (2+3),20:00,23:30,03h 30m,181.0,39 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),20:12,22:40,02h 28m,216.0,31 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,23:00,02h 35m,216.0,31 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:55,00:30,02h 35m,700.0,37 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
BLM Transports,A/C Sleeper (2+1),22:00,01:00,03h 00m,903.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Madhavi Travels,A/C Sleeper (2+1),22:20,01:10,02h 50m,949.0,19 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,01:40,02h 25m,950.0,2 Seats available,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,02:30,03h 00m,700.0,42 Seats available,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,16:00,02:30,10h 30m,742.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),16:15,02:30,10h 15m,477.0,50 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),16:20,04:40,12h 20m,502.0,49 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),16:45,01:45,09h 00m,586.0,39 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,17:00,03:10,10h 10m,723.0,23 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),17:15,04:45,11h 30m,515.0,45 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 368,AC MULTI AXLE,17:25,03:05,09h 40m,935.0,40 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),17:40,03:21,09h 41m,586.0,20 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,18:00,04:10,10h 10m,742.0,19 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1199,Super Deluxe Non AC Seater Air Bus (2+2),18:11,04:05,09h 54m,565.0,31 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),18:30,03:52,09h 22m,586.0,27 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,19:00,05:10,10h 10m,723.0,23 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),19:10,04:20,09h 10m,565.0,17 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 425,Super Deluxe Non AC Seater Air Bus (2+2),19:15,04:10,08h 55m,545.0,17 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2383,Low Floor AC Seater 2+2,20:00,06:10,10h 10m,742.0,25 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
BLM Transports,A/C Sleeper (2+1),20:15,05:00,08h 45m,903.0,23 Seats available,4.3,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,550.0,32 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,650.0,38 Seats available,3.0,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:00,06:00,09h 00m,650.0,1 Seat available,3.4,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,762.0,34 Seats available,1.9,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:25,07h 55m,568.0,25 Seats available,2.8,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:16,04:05,06h 49m,548.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:30,05:45,08h 15m,579.0,34 Seats available,3.5,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
KSRTC (Kerala) - 1767,Super Deluxe Non AC Seater Air Bus (2+2),23:01,06:46,07h 45m,568.0,13 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
MMK Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,850.0,10 Seats available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
NS Transports,A/C Sleeper (2+1),22:15,05:35,07h 20m,950.0,15 Seats available,4.5,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,900.0,12 Seats available,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),20:10,04:45,08h 35m,759.0,15 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
NS Transports,NON A/C Sleeper (2+1),22:45,05:20,06h 35m,759.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,899.0,9 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,900.0,14 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,670.0,13 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,799.0,17 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:45,05:25,07h 40m,899.0,22 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,00:05,07h 05m,332.0,50 Seats available,1.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,00:25,06h 55m,475.0,20 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,00:40,05h 40m,381.0,27 Seats available,2.4,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,01:10,05h 40m,475.0,26 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,02:24,05h 50m,381.0,34 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1506,Super Fast Non AC Seater (2+3),20:35,04:05,07h 30m,332.0,47 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,04:05,06h 35m,475.0,22 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,04:25,06h 40m,332.0,48 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,03:45,05h 55m,381.0,16 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),22:10,04:30,06h 20m,381.0,37 Seats available,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,04:25,05h 50m,381.0,22 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),22:40,05:41,07h 01m,341.0,53 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,05:15,06h 35m,370.0,29 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,04:10,05h 15m,381.0,22 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 543,Super Deluxe Non AC Seater Air Bus (2+2),23:20,06:30,07h 10m,386.0,26 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,700.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:15,06h 45m,750.0,30 Seats available,4.3,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Sonia Travels,A/C Semi Sleeper (2+2),23:45,06:25,06h 40m,650.0,25 Seats available,4.3,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:56,03:30,05h 34m,762.0,37 Seats available,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07h 18m,548.0,25 Seats available,4.8,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
KSRTC (Kerala) - 1766,Super Deluxe Non AC Seater Air Bus (2+2),20:16,04:41,08h 25m,568.0,21 Seats available,4.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08h 15m,568.0,17 Seats available,4.4,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,06:00,08h 30m,579.0,5 Seats available,3.3,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,949.0,17 Seats available,4.6,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
MMK Travels,A/C Sleeper (2+1),21:30,06:00,08h 30m,850.0,9 Seats available,4.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08h 15m,1000.0,8 Seats available,4.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),21:40,06:00,08h 20m,759.0,15 Seats available,4.1,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08h 50m,649.0,14 Seats available,4.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,749.0,7 Seats available,4.3,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
